-3.820384 -3.220535
-3.435797 -3.626901
-3.555402 -3.511559
-3.985304 -3.013101
-3.581479 -3.484568
-2.983058 -4.007582
-3.042867 -3.964534
-4.263037 -2.606815
-3.199926 -3.834819
-4.283105 -2.574320
-2.988774 -4.004446
-3.578755 -3.487553
-2.742666 -4.172485
-3.438520 -3.623916
-3.872125 -3.159607
-4.310485 -2.525027
-3.552679 -3.514544
-4.291217 -2.556816
-3.423456 -3.638877
-3.674677 -3.383101
-4.617149 -1.900227
-4.362530 -2.437911
-4.383091 -2.398761
-3.878605 -3.147299
-2.876018 -4.086888
-2.449732 -4.355751
-4.069349 -2.900781
-3.518158 -3.547211
-3.990484 -3.007640
-2.947343 -4.037498
-3.972683 -3.031964
-4.272966 -2.589470
-2.899131 -4.072710
-3.154554 -3.873673
-2.792574 -4.141878
-4.297710 -2.550157
-4.079753 -2.885134
-3.745092 -3.307684
-3.894005 -3.128648
-3.753226 -3.295612
-3.668428 -3.392974
-3.566361 -3.500253
-3.501902 -3.564894
-2.980105 -4.011821
-2.842478 -4.110624
-3.097426 -3.920964
-3.050969 -3.958439
-3.430696 -3.629742
-3.644071 -3.416358
-2.972207 -4.019914
-4.350450 -2.457583
-3.066066 -3.946015
-3.851332 -3.181335
-3.342126 -3.711683
-3.239675 -3.800179
-4.044013 -2.935631
-2.848057 -4.107134
-3.719224 -3.334676
-3.733066 -3.323068
-3.605301 -3.459272
-3.710553 -3.348299
-4.390005 -2.386924
-3.873845 -3.156104
-2.870439 -4.090378
-4.322743 -2.509449
-3.999955 -2.997928
-4.304160 -2.537862
-4.258128 -2.614660
-3.839306 -3.196719
-3.677870 -3.381731
-3.527770 -3.537902
-3.934320 -3.079093
-4.177385 -2.736908
-3.938143 -3.072579
-3.524237 -3.544927
-4.140669 -2.796152
-2.923264 -4.052549
-4.314564 -2.522215
-4.335357 -2.482186
-4.241583 -2.637676
-4.397434 -2.371028
-4.390519 -2.382865
-4.341737 -2.477939
-4.316293 -2.521743
-4.246048 -2.634332
-4.301200 -2.546347
-3.661613 -3.399414
-4.082073 -2.878869
-3.412585 -3.644460
-4.278406 -2.578691
-4.278630 -2.577369
-4.008423 -2.981467
-2.718734 -4.189486
-4.309379 -2.533581
-3.000168 -3.999669
-4.051410 -2.926955
-3.411349 -3.648345
-4.033608 -2.951279
-3.684685 -3.375291
-4.210280 -2.687981
-3.082329 -3.933388
-3.990935 -3.003966
-3.716810 -3.340751
-3.930010 -3.084651
-3.241519 -3.798455
-2.903201 -4.064701
-3.149630 -3.879108
-2.900882 -4.069304
-3.579433 -3.486264
-3.995246 -2.998408
-2.928843 -4.049059
-4.203366 -2.699818
-4.334823 -2.489777
-3.550105 -3.517935
-3.787765 -3.254997
-4.244783 -2.635261
-4.208551 -2.688452
-4.171972 -2.745847
-0.542606 -4.965497
-4.958231 -0.586035
-4.928899 -0.752783
-1.010124 -4.880462
-0.661132 -4.947691
-1.667913 -4.705226
-1.836950 -4.639742
-2.044608 -4.554956
-4.912133 -0.865337
-0.902230 -4.903957
-0.853964 -4.914650
-4.881295 -1.007699
-4.922949 -0.774278
-1.218691 -4.834956
-3.179952 -3.852288
-1.701167 -4.685646
-1.417860 -4.787489
-1.241534 -4.829829
-2.182564 -4.492142
-4.892112 -0.916640
-4.453758 -2.266466
-0.783704 -4.921764
-4.698591 -1.703751
-1.363069 -4.806030
-1.567472 -4.740586
-1.477623 -4.765731
-3.849454 -3.187882
-3.272181 -3.774953
-4.886162 -0.938135
-1.340227 -4.811157
-3.480747 -3.588196
-1.467009 -4.773481
-0.712595 -4.937583
-4.430239 -2.312458
-2.223408 -4.476232
-3.405313 -3.654707
-3.300300 -3.751720
-2.577559 -4.280191
-3.651602 -3.408509
-1.862348 -4.629640
-2.779342 -4.152364
-1.734919 -4.685208
-4.620433 -1.893550
-4.764270 -1.466750
-0.780694 -4.927756
-4.592427 -1.963535
-3.089769 -3.930143
-4.807071 -1.317763
-4.075325 -2.895085
-4.413939 -2.347215
-1.898472 -4.620090
-1.430076 -4.786012
-4.061985 -2.912593
-3.540106 -3.525055
-4.725416 -1.618168
-1.534016 -4.753463
-3.888305 -3.139081
-4.725839 -1.598528
-3.909426 -3.109960
-4.647831 -1.838241
-0.745853 -4.936875
-3.110993 -3.914068
-4.687108 -1.726438
-4.376992 -2.411452
-4.121050 -2.828183
-3.262179 -3.784501
-4.675837 -1.768255
-4.139830 -2.801922
-3.669176 -3.386321
-3.707223 -3.349960
-2.666639 -4.228401
-4.666233 -1.790525
-1.943261 -4.598080
-3.234205 -3.806946
-2.758118 -4.168440
-2.349857 -4.408522
-3.103854 -3.917062
-4.475641 -2.217817
-3.919570 -3.096003
-2.456970 -4.346523
-3.127890 -3.897362
-0.683975 -4.942564
-2.463067 -4.344476
-1.599137 -4.731112
-2.648605 -4.238610
-4.435722 -2.302439
-4.610829 -1.915820
-4.616370 -1.902674
-2.743789 -4.172434
-2.822518 -4.124145
-2.319865 -4.422155
-2.840077 -4.110724
-4.398775 -2.366676
-3.141830 -3.885069
-4.013601 -2.975595
-2.047728 -4.554269
-4.021649 -2.963563
-1.900108 -4.617427
-3.196084 -3.839727
-4.054792 -2.923934
-3.350862 -3.703683
-4.719467 -1.639663
-2.164530 -4.502351
-2.064136 -4.545154
-4.891258 -0.929425
-2.938451 -4.038682
-3.773627 -3.278297
-3.131556 -3.894708
-2.947599 -4.033131
-3.710961 -3.345368
-2.926375 -4.049206
-3.742714 -3.310515
-3.585198 -3.480172
-2.835268 -4.112473
-4.688987 -1.726020
-4.875345 -1.029194
-2.106605 -4.528150
-4.709862 -1.661933
-1.749691 -4.678757
-4.016306 -2.972774
-3.860453 -3.173234
-2.125322 -4.515598
-4.002967 -2.990283
-4.633583 -1.851315
-4.439844 -2.290188
-3.417045 -3.642552
-3.430185 -3.636234
-3.148969 -3.882075
-4.917948 -0.847956
-1.442985 -4.784007
-1.782186 -4.664073
-1.624205 -4.723898
-4.903167 -0.916203
-1.499613 -4.762958
-4.065630 -2.907024
-2.194166 -4.488945
-4.183393 -2.732279
-4.865775 -1.105026
-4.850994 -1.173274
-4.227041 -2.662268
-2.021921 -4.565891
-4.093054 -2.869489
-4.045395 -2.935367
-3.764490 -3.280207
-2.314204 -4.428726
-3.230902 -3.813463
-1.920569 -4.604667
-3.545071 -3.521929
-4.828669 -1.248757
-4.405996 -2.361417
-4.805011 -1.340319
-2.235635 -4.468008
-2.456831 -4.353540
-2.564636 -4.288919
-4.837153 -1.210976
-4.395845 -2.378507
-4.286686 -2.561101
-4.388429 -2.395084
-4.791169 -1.378021
-3.288967 -3.760861
-4.274298 -2.584492
-2.294859 -4.437486
-2.489646 -4.331287
-3.996356 -2.998023
-2.078549 -4.544843
-3.980277 -3.020362
-2.702391 -4.201667
-3.492884 -3.572830
-4.514891 -2.136359
-2.586994 -4.276529
-2.511058 -4.318876
-3.212663 -3.827779
-3.567595 -3.497493
-2.373427 -4.398204
-2.509224 -4.319951
-3.397673 -3.662493
-4.418573 -2.334363
-4.824960 -1.257816
-4.524651 -2.114196
-3.908227 -3.114921
-2.356138 -4.405000
-4.272246 -2.589710
-4.415433 -2.339988
-3.333873 -3.719263
-3.993884 -3.003171
-4.425990 -2.317786
-2.849312 -4.100297
-4.018877 -2.966786
-3.155805 -3.871310
-3.171014 -3.862385
-4.107006 -2.849888
-4.098906 -2.861761
-3.212352 -3.829602
-4.027160 -2.957908
-3.164086 -3.866927
-4.787853 -1.401547
-4.365488 -2.425802
-4.375138 -2.417800
-3.395080 -3.665043
-3.313917 -3.736112
-3.026527 -3.974419
-3.183646 -3.850347
-3.060286 -3.949356
-3.019598 -3.978961
-3.199167 -3.839600
-3.481981 -3.582101
-4.014590 -2.975482
-2.350271 -4.406453
-4.814827 -1.286459
-3.254000 -3.794996
-3.189564 -3.846246
-3.312065 -3.742394
-4.213750 -2.684984
-3.301162 -3.751665
-3.900794 -3.123426
-3.860682 -3.168708
-3.194112 -3.843918
-4.026071 -2.961030
-3.298569 -3.754214
-3.430384 -3.630091
-3.491042 -3.574939
-3.291560 -3.758311
-3.982404 -3.017624
-1.879405 -4.628578
-2.027817 -4.560760
-4.691537 -1.715146
-4.633225 -1.871041
-4.607567 -1.934551
-4.559226 -2.042404
-2.453832 -4.354047
-2.733513 -4.184224
-2.597833 -4.269020
-3.506782 -3.559698
-2.688285 -4.209792
-2.245562 -4.460067
-2.325891 -4.418636
-4.589305 -1.982857
-2.360346 -4.401997
-2.650244 -4.234916
-2.574609 -4.285682
-3.630735 -3.436466
-4.574420 -2.002862
-3.651135 -3.413182
-3.518486 -3.546301
-4.326727 -2.497829
-2.534117 -4.307958
-2.670191 -4.223333
-3.483088 -3.582046
-4.526079 -2.110715
-4.029556 -2.957882
-3.406401 -3.652842
-4.146581 -2.793292
-4.185397 -2.730377
-4.534647 -2.095972
-2.790949 -4.144264
-2.512112 -4.316864
-3.942089 -3.070108
-3.924098 -3.089313
-3.396298 -3.663360
-3.895504 -3.127063
-4.017647 -2.969674
-2.632149 -4.248457
-2.617331 -4.256918
-3.008706 -3.987968
-4.133950 -2.812196
-2.428822 -4.364590
-2.393742 -4.383419
-4.505184 -2.155679
-4.213363 -2.686021
-2.559791 -4.294143
-3.681393 -3.377839
-3.909412 -3.114260
-3.711824 -3.344421
-2.947392 -4.034282
-4.117023 -2.834915
-3.721854 -3.334286
-4.151519 -2.785641
-3.590578 -3.473063
-4.450526 -2.268793
-3.560147 -3.506482
-3.317124 -3.733977
-4.161535 -2.771027
-3.419772 -3.642073
-2.507467 -4.323409
-3.698428 -3.357430
-3.966329 -3.033106
-4.167110 -2.762199
-4.173010 -2.744682
-4.176023 -2.741156
-3.581305 -3.484690
-3.825570 -3.211941
-3.620704 -3.446600
-3.754289 -3.295496
-2.683641 -4.216338
-4.001604 -2.991796
-3.624895 -3.442508
-3.451202 -3.612122
-4.119638 -2.830627
-3.565362 -3.501249
-4.085405 -2.874514
-4.079829 -2.883342
-3.868561 -3.164397
-3.614005 -3.453348
-4.420447 -2.328340
-3.021531 -3.977562
-4.208542 -2.694994
-4.038797 -2.943370
-4.126002 -2.820714
-4.124576 -2.822976
-3.462954 -3.602698
-4.101273 -2.856348
-3.609190 -3.458249
-3.969032 -3.032774
-3.838131 -3.197816
-4.056499 -2.920547
-3.598135 -3.469524
-3.077788 -3.935466
-4.157095 -2.776814
-4.066515 -2.905933
-4.010978 -2.981017
-3.936355 -3.076926
-3.440285 -3.623906
-3.575465 -3.490731
-3.437951 -3.626500
-3.371294 -3.687161
-2.626101 -4.253563
-3.447657 -3.615633
-2.742455 -4.174066
-3.424829 -3.637855
-3.432684 -3.629300
-3.787096 -3.259056
-4.203348 -2.700636
-3.767133 -3.279179
-3.603975 -3.463482
-3.601680 -3.466013
-3.580281 -3.485830
-3.570178 -3.496348
-3.611711 -3.455878
-4.071474 -2.899218
-3.788766 -3.253062
-4.089203 -2.872562
-3.481778 -3.583500
-3.746635 -3.302609
-4.075389 -2.889129
-3.787533 -3.255895
-4.254795 -2.618817
-3.573723 -3.492837
-4.249219 -2.627644
-4.039572 -2.943267
-2.962689 -4.021348
-2.744955 -4.170023
-3.382553 -3.673915
-4.088234 -2.872812
-4.076924 -2.888457
-4.079188 -2.887177
-4.202966 -2.703822
-0.227259 -4.979117
-4.970115 -0.479451
-4.872145 -1.050544
-1.266355 -4.822706
-4.904761 -0.886029
-4.622976 -1.881021
-4.613022 -1.907971
-1.365015 -4.799295
-1.590006 -4.736358
-1.508972 -4.760986
-4.232564 -2.656054
-4.785419 -1.439417
-3.438250 -3.625134
-4.757273 -1.510379
-1.522835 -4.759466
-4.307074 -2.533634
-1.303157 -4.822417
-4.752352 -1.549326
-2.687363 -4.210413
-4.851703 -1.136059
-3.910333 -3.109409
-3.382220 -3.680476
-3.594020 -3.470710
-4.465001 -2.243739
-3.884313 -3.144257
-1.686576 -4.693260
-2.658671 -4.228573
-4.554706 -2.054853
-4.424912 -2.322741
-1.919981 -4.607902
-4.775466 -1.466367
-2.058003 -4.548528
-4.013215 -2.976183
-4.246917 -2.631905
-1.794362 -4.656974
-4.394232 -2.378605
-1.644100 -4.715441
-3.803104 -3.242767
-2.122653 -4.521976
-1.861534 -4.633866
-2.590400 -4.271359
-4.742398 -1.576276
-4.109984 -2.836875
-2.630114 -4.249062
-3.075121 -3.937926
-1.404222 -4.789629
-3.264054 -3.782822
-3.232474 -3.809571
-2.913021 -4.061627
-1.634626 -4.717965
-3.976103 -3.025918
-4.371897 -2.418619
-2.174603 -4.497271
-3.680462 -3.380764
-2.856493 -4.099989
-4.618483 -1.895108
-2.641838 -4.239145
-1.610207 -4.725120
-2.613281 -4.259634
-1.775920 -4.665780
-3.817661 -3.225901
-3.878179 -3.151588
-3.957028 -3.053703
-3.450401 -3.613490
-3.350641 -3.707225
-4.497547 -2.175915
-3.291613 -3.754527
-3.869602 -3.162761
-4.265992 -2.604120
-1.807841 -4.649235
-1.610036 -4.728198
-2.213020 -4.479467
-1.964600 -4.589509
-4.743952 -1.575378
-2.728278 -4.185281
-4.530143 -2.106811
-3.139017 -3.887475
-4.402577 -2.362755
-4.472983 -2.227873
-4.416929 -2.338607
-3.244625 -3.797926
-3.370070 -3.692121
-3.837772 -3.198323
-3.849799 -3.187061
-3.837618 -3.199962
-3.823061 -3.216828
-3.201825 -3.832672
-3.281412 -3.766468
-3.674446 -3.385078
-2.889985 -4.078273
-2.832736 -4.116922
-2.107888 -4.525259
-2.741496 -4.174343
-3.513689 -3.549341
-3.869756 -3.161122
-2.768694 -4.157204
-3.916298 -3.107056
-2.867631 -4.092688
-2.102623 -4.530135
-2.116451 -4.522564
-2.618802 -4.255790
-2.721766 -4.188452
-2.873152 -4.088845
-3.338490 -3.718869
-3.221275 -3.813707
-2.184428 -4.490321
-3.364321 -3.697213
-2.884464 -4.082116
-3.492181 -3.574799
-3.376471 -3.685569
-3.817815 -3.224263
-3.032973 -3.971212
-2.767973 -4.157490
-1.906153 -4.615473
-1.769718 -4.666368
-2.716966 -4.192009
-2.520766 -4.311155
-2.787021 -4.145611
-1.911418 -4.610597
-2.712939 -4.194832
-2.525470 -4.308004
-2.716245 -4.192296
-2.711445 -4.195853
-2.522248 -4.309638
-2.784806 -4.146918
-4.863567 -1.105997
-4.788928 -1.400081
-2.157192 -4.508828
-2.519201 -4.315678
-2.440686 -4.359493
-2.838482 -4.112436
-4.862079 -1.110854
-4.839670 -1.204913
-4.246336 -2.633858
-4.812825 -1.301164
-4.411628 -2.347668
-4.821794 -1.275663
-4.799384 -1.369722
-2.819691 -4.125557
-2.781820 -4.151131
-3.065257 -3.946230
-4.429119 -2.315380
-2.196731 -4.486100
-4.838182 -1.209771
-3.323025 -3.731748
-3.846336 -3.190063
-4.358561 -2.445748
-4.342808 -2.476050
-3.795475 -3.252882
-3.747679 -3.301822
-4.395876 -2.377970
-4.276377 -2.581352
-2.988218 -4.007043
-2.201272 -4.485465
-4.497730 -2.168771
-4.523223 -2.115455
-3.778947 -3.272129
-4.344707 -2.465936
-4.486023 -2.203351
-4.470270 -2.233653
-4.323558 -2.502022
-3.697508 -3.361714
-4.379024 -2.402566
-3.504294 -3.559893
-3.161960 -3.869776
-2.276107 -4.443483
-3.827957 -3.211364
-3.080567 -3.935322
-3.902619 -3.120297
-4.090508 -2.871473
-3.349495 -3.707716
-2.649941 -4.235178
-3.547892 -3.517951
-4.177798 -2.736672
-3.706407 -3.350274
-4.814312 -1.296307
-4.797897 -1.374579
-4.652654 -1.805876
-2.249908 -4.456267
-4.397775 -2.367856
-2.356327 -4.402501
-2.830870 -4.118536
-3.964581 -3.034157
-3.804374 -3.241442
-2.712745 -4.195395
-2.727605 -4.186542
-4.052593 -2.924670
-3.571906 -3.493537
-3.489037 -3.580826
-3.259380 -3.786401
-3.390637 -3.665392
-4.447869 -2.280669
-4.455872 -2.259642
-4.067645 -2.901770
-4.272203 -2.591630
-3.947010 -3.065082
-4.444777 -2.286969
-4.790415 -1.395223
-4.034900 -2.949944
-2.929908 -4.047682
-3.390176 -3.673871
-3.539935 -3.527459
-4.290954 -2.556920
-2.960392 -4.024625
-2.763442 -4.161724
-4.365611 -2.423455
-4.121259 -2.823767
-4.081784 -2.879963
-4.376051 -2.413459
-2.263611 -4.455062
-3.355729 -3.702672
-3.150256 -3.876069
-3.457788 -3.607515
-3.111050 -3.912265
-4.467134 -2.242353
-3.474799 -3.594510
-4.116003 -2.836276
-3.023819 -3.975462
-2.942585 -4.037831
-4.489115 -2.197051
-4.463622 -2.250368
-4.492627 -2.189037
-2.698576 -4.205980
-3.018702 -3.983986
-4.004235 -2.990164
-4.042150 -2.936968
-3.282344 -3.765593
-3.496994 -3.571319
-3.927879 -3.088181
-3.192229 -3.844278
-4.117761 -2.831895
-2.972909 -4.017951
-3.718316 -3.336578
-4.495719 -2.182737
-3.728548 -3.324920
-3.892387 -3.131955
-3.764436 -3.289676
-3.921835 -3.093544
-4.625150 -1.873158
-3.713537 -3.343044
-4.101817 -2.856257
-3.978740 -3.025362
-2.708614 -4.199283
-3.290081 -3.759029
-4.027098 -2.959867
-2.761381 -4.166196
-3.820219 -3.223677
-3.022257 -3.975962
-3.893077 -3.129028
-3.858997 -3.174569
-3.947700 -3.062156
-3.959610 -3.048460
-3.814606 -3.229784
-4.377950 -2.403345
-2.954694 -4.028877
-4.444871 -2.285078
-4.460530 -2.256667
-4.377311 -2.411038
-1.098261 -4.873168
-1.234703 -4.831825
-1.658331 -4.709336
-2.230288 -4.468804
-2.319545 -4.426726
-1.962616 -4.594993
-2.956618 -4.028261
-2.915670 -4.058666
-1.129067 -4.865671
-4.511775 -2.150189
-1.746409 -4.682456
-2.994683 -4.000164
-1.471809 -4.767396
-2.033173 -4.559753
-3.876452 -3.152421
-2.929551 -4.048317
-1.835668 -4.643201
-3.188959 -3.848084
-4.532666 -2.103370
-2.652162 -4.231728
-1.980175 -4.588028
-3.221172 -3.820753
-3.333336 -3.726038
-3.575930 -3.488588
-3.455248 -3.610243
-2.344640 -4.414765
-4.234986 -2.654194
-4.602106 -1.947267
-2.723593 -4.188023
-3.656437 -3.407146
-3.678913 -3.381405
-3.486503 -3.581999
-3.019247 -3.980129
-1.317685 -4.811492
-4.271502 -2.594052
-3.378698 -3.681764
-3.469078 -3.598193
-3.858067 -3.178712
-1.313996 -4.814078
-2.015614 -4.566718
-3.164978 -3.866888
-3.040380 -3.966961
-3.097366 -3.924381
-1.640772 -4.716301
-4.562409 -2.035836
-3.361273 -3.697958
-2.861240 -4.097647
-3.311001 -3.744476
-3.752518 -3.299737
-2.381141 -4.395806
-2.088030 -4.536334
-4.379789 -2.401728
-4.284186 -2.573341
-3.247618 -3.797110
-2.440408 -4.360175
-2.005270 -4.576067
-3.543078 -3.524449
-4.354509 -2.453640
-2.164985 -4.498198
-1.853227 -4.636235
-3.702336 -3.351648
-3.492457 -3.573389
-4.551998 -2.064869
-3.529248 -3.536499
-2.213174 -4.476764
-4.284905 -2.568766
-2.499564 -4.323995
-3.303543 -3.748228
-4.502340 -2.168463
-2.488367 -4.334339
-4.572068 -2.016999
-4.546952 -2.078050
-4.581965 -1.996772
-3.811660 -3.235517
-3.836149 -3.205305
-2.420719 -4.368599
-3.888787 -3.137149
-4.595464 -1.961663
-3.056418 -3.954786
-3.074772 -3.939664
-2.387193 -4.392465
-3.399406 -3.656979
-3.833578 -3.208924
-4.259816 -2.612216
-4.247980 -2.629325
-4.240798 -2.647761
-3.750888 -3.301311
-3.514933 -3.547648
-1.763967 -4.675490
-3.130838 -3.894810
-2.801438 -4.133631
-3.122125 -3.899745
-2.729645 -4.184683
-3.173820 -3.860673
-3.101839 -3.919608
-2.472231 -4.339767
-4.253482 -2.627049
-3.183267 -3.851668
-4.582773 -1.985768
-2.446460 -4.356834
-2.466179 -4.343107
-4.570278 -2.024350
-3.523295 -3.545109
-4.565497 -2.029760
-3.001988 -3.993767
-3.013313 -3.987018
-2.626619 -4.249349
-3.010829 -3.987552
-3.004472 -3.993232
-3.524334 -3.538545
-3.144719 -3.884461
-4.171628 -2.748768
-2.482315 -4.337679
-4.266476 -2.602181
-3.045420 -3.962827
-4.176935 -2.737812
-4.262786 -2.607752
-2.541581 -4.302048
-4.542101 -2.085096
-4.367105 -2.422440
-3.278788 -3.771807
-4.540311 -2.092446
-3.098753 -3.920861
-4.588383 -1.982939
-2.547634 -4.298708
-4.563326 -2.034288
-4.571844 -2.017562
-4.260664 -2.608614
-2.542117 -4.301695
